NOM_BORNE_RECHARGE,NOM_PARC,ADRESSE,VILLE,PROVINCE,NIVEAU_RECHARGE,MODE_TARIFICATION,TYPE_EMPLACEMENT,LONGITUDE,LATITUDE
"CEA-10190","1019 | BSR | AC |  10905 rue Basile-Routhier : Parc Basile-Routhier","10905A rue Basile Routhier Montréal QC H2C 3H5","Montréal","QC","Niveau 2","par heure",,-73.671649,45.557084
"CEA-10874","3022 | BSR | RPP | 2900 Masson","2900 Masson Montréal QC H1Y 1X3","Montréal","QC","Niveau 2","par heure","sur rue",-73.574723,45.548219
"CEA-10869","3022 | BSR | RPP | 2900 Masson","2900 Masson Montréal QC H1Y 1X3","Montréal","QC","Niveau 2","par heure","sur rue",-73.574723,45.548219
"CEA-10904","3023 | BSR | RPP | 1348 Jean-Talon","1348 Jean-Talon Montréal QC H2E 1S1","Montréal","QC","Niveau 2","par heure","sur rue",-73.60918,45.54519
"CEA-10824","3023 | BSR | RPP | 1348 Jean-Talon","1348 Jean-Talon Montréal QC H2E 1S1","Montréal","QC","Niveau 2","par heure","sur rue",-73.60918,45.54519
"CEA-10543","3024 | BSR | RPP | 5808 St-Hubert","5808St-Hubert Montréal QC H2S 2L7","Montréal","QC","Niveau 2","par heure","sur rue",-73.596864,45.533244
"CEA-10937","3024 | BSR | RPP | 5808 St-Hubert","5808St-Hubert Montréal QC H2S 2L7","Montréal","QC","Niveau 2","par heure","sur rue",-73.596864,45.533244
"CEA-10147","3024 | BSR | RPP | 5808 St-Hubert","5808St-Hubert Montréal QC H2S 2L7","Montréal","QC","Niveau 2","par heure","sur rue",-73.596864,45.533244
"CEA-10143","3024 | BSR | RPP | 5808 St-Hubert","5808St-Hubert Montréal QC H2S 2L7","Montréal","QC","Niveau 2","par heure","sur rue",-73.596864,45.533244
"CEA-10868","3025 | BSR | RPP | 5841 des Écores","5841 Rue des Écores  Montréal QC H2G 1X6","Montréal","QC","Niveau 2","par heure","sur rue",-73.58632,45.544691
"CEA-10875","3025 | BSR | RPP | 5841 des Écores","5841 Rue des Écores  Montréal QC H2G 1X6","Montréal","QC","Niveau 2","par heure","sur rue",-73.58632,45.544691
"CEA-11218","3026 | BSR | RPP | 1550 Bélanger","1550 rue Bélanger Montréal QC H2G 1A8","Montréal","QC","Niveau 2","par heure","sur rue",-73.6043,45.545093
"CEA-11210","3026 | BSR | RPP | 1550 Bélanger","1550 rue Bélanger Montréal QC H2G 1A8","Montréal","QC","Niveau 2","par heure","sur rue",-73.6043,45.545093
"CEA-11198","3027 | BSR | RPP | 4485 D'orléans","4485 D'orléans Montréal QC H1X 2K2","Montréal","QC","Niveau 2","par heure","sur rue",-73.559811,45.554109
"CEA-11019","3027 | BSR | RPP | 4485 D'orléans","4485 D'orléans Montréal QC H1X 2K2","Montréal","QC","Niveau 2","par heure","sur rue",-73.559811,45.554109
"CEA-11467","3028 | BSR | RPP | 440 Beaubien","440 Beaubien Montréal QC H2S 2P7","Montréal","QC","Niveau 2","par heure","sur rue",-73.60441,45.534569
"CEA-11473","3028 | BSR | RPP | 440 Beaubien","440 Beaubien Montréal QC H2S 2P7","Montréal","QC","Niveau 2","par heure","sur rue",-73.60441,45.534569
"CEA-11361","3029 | BSR | RPP | 5918 24e Avenue","5918 24e Avenue Montréal QC H1T 3M3","Montréal","QC","Niveau 2","par heure","sur rue",-73.573238,45.562055
"CEA-15279","2057 | BSR | VSMPE | 8250 rue Marquette","8250 Rue Marquette Montréal QC H2E 2G2","Montréal","QC","Niveau 2","par heure",,-73.621823,45.553708
"CEA-15280","2057 | BSR | VSMPE | 8250 rue Marquette","8250 Rue Marquette Montréal QC H2E 2G2","Montréal","QC","Niveau 2","par heure",,-73.621823,45.553708
"CEA-14801","2057 | BSR | VSMPE | 8250 rue Marquette","8250 Rue Marquette Montréal QC H2E 2G2","Montréal","QC","Niveau 2","par heure",,-73.621823,45.553708
"CEA-14784","2057 | BSR | VSMPE | 8250 rue Marquette","8250 Rue Marquette Montréal QC H2E 2G2","Montréal","QC","Niveau 2","par heure",,-73.621823,45.553708
"CEA-13516","2058| BSR | VSMPE | 2497 Charland","2497 Avenue Charland Montréal QC H1Z 1C3","Montréal","QC","Niveau 2","par heure",,-73.638995,45.571919
"CEA-13774","2058| BSR | VSMPE | 2497 Charland","2497 Avenue Charland Montréal QC H1Z 1C3","Montréal","QC","Niveau 2","par heure",,-73.638995,45.571919
"CEA-14605","2059 | BSR | VSMPE | 2301 Charland","2301 av. Charland Montréal QC H1Z 1B8","Montréal","QC","Niveau 2","par heure",,-73.64041,45.570109
"CEA-14616","2059 | BSR | VSMPE | 2301 Charland","2301 av. Charland Montréal QC H1Z 1B8","Montréal","QC","Niveau 2","par heure",,-73.64041,45.570109
"CEA-15283","2061 | BSR | VSMPE | 309 rue Guizot","309 Rue Guizot Montréal QC H2P 1M5","Montréal","QC","Niveau 2","par heure",,-73.633096,45.542463
"CEA-15284","2061 | BSR | VSMPE | 309 rue Guizot","309 Rue Guizot Montréal QC H2P 1M5","Montréal","QC","Niveau 2","par heure",,-73.633096,45.542463
"CEA-14482","2062 | BSR | VSMPE | 8292 St-Gérard","8292 Rue Saint-Gérard Montréal QC H2P 2C7","Montréal","QC","Niveau 2","par heure",,-73.631143,45.545077
"CEA-14484","2062 | BSR | VSMPE | 8292 St-Gérard","8292 Rue Saint-Gérard Montréal QC H2P 2C7","Montréal","QC","Niveau 2","par heure",,-73.631143,45.545077
"CEA-14581","2062 | BSR | VSMPE | 8292 St-Gérard","8292 Rue Saint-Gérard Montréal QC H2P 2C7","Montréal","QC","Niveau 2","par heure",,-73.631143,45.545077
"CEA-14609","2062 | BSR | VSMPE | 8292 St-Gérard","8292 Rue Saint-Gérard Montréal QC H2P 2C7","Montréal","QC","Niveau 2","par heure",,-73.631143,45.545077
"CEA-13771","2063 | BSR | VSMPE | 3505 Bélanger","3505 Bélanger Montréal QC H1X 1A5","Montréal","QC","Niveau 2","par heure","sur rue",-73.592394,45.559263
"CEA-13770","2063 | BSR | VSMPE | 3505 Bélanger","3505 Bélanger Montréal QC H1X 1A5","Montréal","QC","Niveau 2","par heure",,-73.592394,45.559263
"CEA-13775","2063 | BSR | VSMPE | 3505 Bélanger","3505 Bélanger Montréal QC H1X 1A5","Montréal","QC","Niveau 2","par heure",,-73.592394,45.559263
"CEA-13776","2063 | BSR | VSMPE | 3505 Bélanger","3505 Bélanger Montréal QC H1X 1A5","Montréal","QC","Niveau 2","par heure",,-73.592394,45.559263
"CEA-15425","2069 - 90 Guizot","90 Rue Guizot Ouest Montréal QC H2P 1L4","Montréal","QC","Niveau 2","par heure",,-73.634711,45.538325
"CEA-15424","2069 - 90 Guizot","90 Rue Guizot Ouest Montréal QC H2P 1L4","Montréal","QC","Niveau 2","par heure",,-73.634711,45.538325
"CEA-15340","2070 - 902 Mistral","902 Rue Mistral Montréal QC H2P 1S1","Montréal","QC","Niveau 2","par heure",,-73.627919,45.547773
"CEA-15339","2070 - 902 Mistral","902 Rue Mistral Montréal QC H2P 1S1","Montréal","QC","Niveau 2","par heure",,-73.627919,45.547773
"CEA-10674","2080 | BBHR | VSMPE | 7501 François Perrault : Maison du citoyen","7501 François Perrault Montréal QC H2A 1M1","Montréal","QC","Niveau 2","par heure",,-73.60127,45.56153
"CEA-12514","2080 | BBHR | VSMPE | 7501 François Perrault : Maison du citoyen","7501 François Perrault Montréal QC H2A 1M1","Montréal","QC","Niveau 2","par heure",,-73.60127,45.56153
"CEA-10195","2081 | BBHR | VSMPE | 8650 Querbes : Aréna Howie Morentz","8650 Avenue Querbes Montréal QC H3N 2G5","Montréal","QC","Niveau 2","par heure",,-73.644047,45.534091
"CEA-12619","2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal","9235 Avenue Papineau Montréal QC H2M 2G5","Montréal","QC","Niveau 2","par heure",,-73.63818,45.562243
"CEA-094","2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal","9235 Avenue Papineau Montréal QC H2M 2G5","Montréal","QC","Niveau 2","par heure",,-73.63818,45.562243
"CEA-159","2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal","9235 Avenue Papineau Montréal QC H2M 2G5","Montréal","QC","Niveau 2","par heure",,-73.63818,45.562243
"CEA-144","2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal","9235 Avenue Papineau Montréal QC H2M 2G5","Montréal","QC","Niveau 2","par heure",,-73.63818,45.562243
"CEA-14196","2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal","9235 Avenue Papineau Montréal QC H2M 2G5","Montréal","QC","Niveau 2","par heure",,-73.63818,45.562243
"CEA-11253","2082 | BBHR | VSMPE | 9235 Papineau : Stade de Soccer de Montréal","9235 Avenue Papineau Montréal QC H2M 2G5","Montréal","QC","Niveau 2","par heure",,-73.63818,45.562243
"CEA-055","2085 | BBHR | VSMPE | 8000 de Normanville : Centre sportif Jean-Rougeau","8000 rue de Normanville Montréal QC H2R 2V6","Montréal","QC","Niveau 2","par heure",,-73.622186,45.548532
"CEA-11364","2086 | BBHR | VSMPE | 3440 Jarry Est - Aréna St-Michel","3440 Jarry Est - Aréna St-Michel Montréal QC H1Z 2E9","Montréal","QC","Niveau 2","par heure",,-73.607058,45.565169
"CEA-11370","2086 | BBHR | VSMPE | 3440 Jarry Est - Aréna St-Michel","3440 Jarry Est - Aréna St-Michel Montréal QC H1Z 2E9","Montréal","QC","Niveau 2","par heure",,-73.607058,45.565169
"CEA-11365","2086 | BBHR | VSMPE | 3440 Jarry Est - Aréna St-Michel","3440 Jarry Est - Aréna St-Michel Montréal QC H1Z 2E9","Montréal","QC","Niveau 2","par heure",,-73.607058,45.565169
"CEA-11683","2086 | BBHR | VSMPE | 3440 Jarry Est - Aréna St-Michel","3440 Jarry Est - Aréna St-Michel Montréal QC H1Z 2E9","Montréal","QC","Niveau 2","par heure","sur rue",-73.607058,45.565169
"CEA-10306","3001 | BSR | RPP | 6511 St-André","6511 Rue Saint-André Montréal QC H2S 2K7","Montréal","QC","Niveau 2","par heure","sur rue",-73.603005,45.536686
"CEA-10334","3001 | BSR | RPP | 6511 St-André","6511 Rue Saint-André Montréal QC H2S 2K7","Montréal","QC","Niveau 2","par heure","sur rue",-73.603005,45.536686
"CEA-10384","3002 | BSR | RPP | 253 Mozart","253 rue Mozart E Montréal QC H2S 1B5","Montréal","QC","Niveau 2","par heure","sur rue",-73.613517,45.535996
"CEA-10377","3002 | BSR | RPP | 253 Mozart","253 rue Mozart E Montréal QC H2S 1B5","Montréal","QC","Niveau 2","par heure","sur rue",-73.613517,45.535996
"CEA-10360","3003 | BSR | RPP | 2160 Beaubien","2160 Rue Beaubien E Montréal QC H2G 1M6","Montréal","QC","Niveau 2","par heure","sur rue",-73.594019,45.546029
"CEA-10361","3003 | BSR | RPP | 2160 Beaubien","2160 Rue Beaubien E Montréal QC H2G 1M6","Montréal","QC","Niveau 2","par heure","sur rue",-73.594019,45.546029
"CEA-10272","3004 | BSR | RPP | 5429 3e avenue ","5429 3e Avenue Montréal QC H1Y 2W7","Montréal","QC","Niveau 2","par heure","sur rue",-73.576306,45.546745
"CEA-10335","3004 | BSR | RPP | 5429 3e avenue ","5429 3e Avenue Montréal QC H1Y 2W7","Montréal","QC","Niveau 2","par heure","sur rue",-73.576306,45.546745
"CEA-10302","3005 | BSR | RPP | 6435 26e avenue","6435 26e Avenue Montréal QC H1T 3K7","Montréal","QC","Niveau 2","par heure","sur rue",-73.577294,45.564852
"CEA-10284","3005 | BSR | RPP | 6435 26e avenue","6435 26e Avenue Montréal QC H1T 3K7","Montréal","QC","Niveau 2","par heure","sur rue",-73.577294,45.564852
"CEA-10279","3006 | BSR | RPP | 3189 Masson","3189 Rue Masson  Montréal QC H1Y 1Y2","Montréal","QC","Niveau 2","par heure","sur rue",-73.573841,45.550345
"CEA-10342","3006 | BSR | RPP | 3189 Masson","3189 Rue Masson  Montréal QC H1Y 1Y2","Montréal","QC","Niveau 2","par heure","sur rue",-73.573841,45.550345
"CEA-10344","3007 | BSR | RPP | 1031 St-Zotique","1031 Rue Saint-Zotique E Montréal QC H2S 1N1","Montréal","QC","Niveau 2","par heure","sur rue",-73.605241,45.539199
"CEA-10294","3007 | BSR | RPP | 1031 St-Zotique","1031 Rue Saint-Zotique E Montréal QC H2S 1N1","Montréal","QC","Niveau 2","par heure","sur rue",-73.605241,45.539199
"CEA-10358","3008 | BSR | RPP | 3211 Rachel E","3211 Rachel E Montréal QC H1W 1A3","Montréal","QC","Niveau 2","par heure","sur rue",-73.561147,45.545229
"CEA-10363","3008 | BSR | RPP | 3211 Rachel E","3211 Rachel E Montréal QC H1W 1A3","Montréal","QC","Niveau 2","par heure","sur rue",-73.561147,45.545229
"CEA-10825","3009 | BSR | RPP | 7145 Alexandra","7145 Alexandra Montréal QC H2S 3J6","Montréal","QC","Niveau 2","par heure","sur rue",-73.619845,45.532232
"CEA-10870","3009 | BSR | RPP | 7145 Alexandra","7145 Alexandra Montréal QC H2S 3J6","Montréal","QC","Niveau 2","par heure","sur rue",-73.619845,45.532232
"CEA-10649","3010 | BSR | RPP | 7085 St-Laurent","7085A St-Laurent Montréal QC H2S 3E3","Montréal","QC","Niveau 2","par heure","sur rue",-73.616473,45.533914
"CEA-10658","3010 | BSR | RPP | 7085 St-Laurent","7085A St-Laurent Montréal QC H2S 3E3","Montréal","QC","Niveau 2","par heure","sur rue",-73.616473,45.533914
"CEA-12513","3011 | BSR | RPP | 19 St-Zotique O","19 St-Zotique O Montréal QC H2S 1N9","Montréal","QC","Niveau 2","par heure","sur rue",-73.61254,45.531561
"CEA-10129","3011 | BSR | RPP | 19 St-Zotique O","19 St-Zotique O Montréal QC H2S 1N9","Montréal","QC","Niveau 2","par heure","sur rue",-73.61254,45.531561
"CEA-10546","3012 | BSR | RPP | 6225 Chambord","6225 Rue Chambord Montréal QC H2G 3B8","Montréal","QC","Niveau 2","par heure","sur rue",-73.596887,45.538996
"CEA-10580","3012 | BSR | RPP | 6225 Chambord","6225 Rue Chambord Montréal QC H2G 3B8","Montréal","QC","Niveau 2","par heure","sur rue",-73.596887,45.538996
"CEA-10578","3013 | BSR | RPP | 6036 St-Hubert","6036 St-Hubert Montréal QC H2S 2L7","Montréal","QC","Niveau 2","par heure","sur rue",-73.59958,45.534474
"CEA-10609","3013 | BSR | RPP | 6036 St-Hubert","6036 St-Hubert Montréal QC H2S 2L7","Montréal","QC","Niveau 2","par heure","sur rue",-73.59958,45.534474
"CEA-10946","3014 | BSR | RPP | 3561 Masson","3561 Rue Masson Montréal QC H1X 1S1","Montréal","QC","Niveau 2","par heure","sur rue",-73.571797,45.553956
"CEA-10948","3014 | BSR | RPP | 3561 Masson","3561 Rue Masson Montréal QC H1X 1S1","Montréal","QC","Niveau 2","par heure","sur rue",-73.571797,45.553956
"CEA-10876","3015 | BSR | RPP | 2460 Dandurand","2460 Dandurand Montréal QC H2G 2A1","Montréal","QC","Niveau 2","par heure","sur rue",-73.581129,45.543958
"CEA-10871","3015 | BSR | RPP | 2460 Dandurand","2460 Dandurand Montréal QC H2G 2A1","Montréal","QC","Niveau 2","par heure","sur rue",-73.581129,45.543958
"CEA-10840","3016 | BSR | RPP | 4300 Bélanger","4300A Bélanger Montréal QC H1T 3M1","Montréal","QC","Niveau 2","par heure","sur rue",-73.585495,45.566674
"CEA-10846","3016 | BSR | RPP | 4300 Bélanger","4300A Bélanger Montréal QC H1T 3M1","Montréal","QC","Niveau 2","par heure","sur rue",-73.585495,45.566674
"CEA-10739","3017 | BSR | RPP | 6635 3e ave","6635 3e Av Montréal QC H1Y 2X8","Montréal","QC","Niveau 2","par heure","sur rue",-73.591394,45.552802
"CEA-10735","3017 | BSR | RPP | 6635 3e ave","6635 3e Av Montréal QC H1Y 2X8","Montréal","QC","Niveau 2","par heure","sur rue",-73.591394,45.552802
"CEA-13417","3053 | BSR | RPP | 3965 Beaubien","3965 Beaubien Montréal QC H1X 1H5","Montréal","QC","Niveau 2","par heure",,-73.580543,45.561756
"CEA-12829","3054 | BSR | RPP | 5619 5e ave","5619 5ème avenue Montréal QC H1Y 1T4","Montréal","QC","Niveau 2","par heure","sur rue",-73.578676,45.548518
"CEA-12828","3054 | BSR | RPP | 5619 5e ave","5619 5ème avenue Montréal QC H1Y 1T4","Montréal","QC","Niveau 2","par heure","sur rue",-73.578676,45.548518
"CEA-12992","3055 | BSR | RPP | 4814 6e avenue","4814 6e avenue Montréal QC H1Y 2P2","Montréal","QC","Niveau 2","par heure",,-73.5685,45.546122
"CEA-12989","3055 | BSR | RPP | 4814 6e avenue","4814 6e avenue Montréal QC H1Y 2P2","Montréal","QC","Niveau 2","par heure",,-73.5685,45.546122
"CEA-12435","3056 | BSR | RPP | 6028 Des Érables","6028 Des Érables Montréal QC H2G 2M5","Montréal","QC","Niveau 2","par heure",,-73.59026,45.54447
"CEA-12437","3056 | BSR | RPP | 6028 Des Érables","6028 Des Érables Montréal QC H2G 2M5","Montréal","QC","Niveau 2","par heure",,-73.59026,45.54447
"CEA-13247","3057 | BSR | RPP | 6239 St-André","6239 St-André Montréal QC H2S 2K5","Montréal","QC","Niveau 2","par heure","sur rue",-73.600308,45.535341
"CEA-13256","3057 | BSR | RPP | 6239 St-André","6239 St-André Montréal QC H2S 2K5","Montréal","QC","Niveau 2","par heure","sur rue",-73.600308,45.535341
"CEA-13248","3057 | BSR | RPP | 6239 St-André","6239 St-André Montréal QC H2S 2K5","Montréal","QC","Niveau 2","par heure","sur rue",-73.600308,45.535341
"CEA-13258","3057 | BSR | RPP | 6239 St-André","6239 St-André Montréal QC H2S 2K5","Montréal","QC","Niveau 2","par heure","sur rue",-73.600308,45.535341
"CEA-12920","3058 | BSR | RPP | 5773 Chabot","5773 Chabot Montréal QC H2G 1W7","Montréal","QC","Niveau 2","par heure",,-73.588183,45.540879
"CEA-12868","3058 | BSR | RPP | 5773 Chabot","5773 Chabot Montréal QC H2G 1W7","Montréal","QC","Niveau 2","par heure",,-73.588183,45.540879
"CEA-12430","3059 | BSR | RPP | 4690 Jeanne d'Arc","4690 Jeane d'Arc Montréal QC H1X 1X5","Montréal","QC","Niveau 2","par heure",,-73.562849,45.556226
"CEA-12429","3059 | BSR | RPP | 4690 Jeanne d'Arc","4690 Jeane d'Arc Montréal QC H1X 1X5","Montréal","QC","Niveau 2","par heure",,-73.562849,45.556226
"CEA-13473","3060 | BSR | RPP | 6227 Molson","6227 Molson Montréal QC H1Y 3C2","Montréal","QC","Niveau 2","par heure",,-73.587888,45.548292
"CEA-13477","3060 | BSR | RPP | 6227 Molson","6227 Molson Montréal QC H1Y 3C2","Montréal","QC","Niveau 2","par heure",,-73.587888,45.548292
"CEA-13476","3061 | BSR | RPP | 5875 Louis-Hébert","5875 Louis Hebert Montréal QC H2G 2G1","Montréal","QC","Niveau 2","par heure",,-73.586545,45.545738
"CEA-13472","3061 | BSR | RPP | 5875 Louis-Hébert","5875 Louis Hebert Montréal QC H2G 2G1","Montréal","QC","Niveau 2","par heure",,-73.586545,45.545738
"CEA-13339","3062 | BSR | RPP | 7065 St-Andre","7065 St-Andre Montréal QC H2S 2L3","Montréal","QC","Niveau 2","par heure",,-73.612112,45.540749
"CEA-13355","3062 | BSR | RPP | 7065 St-Andre","7065 St-Andre Montréal QC H2S 2L3","Montréal","QC","Niveau 2","par heure",,-73.612112,45.540749
"CEA-13356","3062 | BSR | RPP | 7065 St-Andre","7065 St-Andre Montréal QC H2S 2L3","Montréal","QC","Niveau 2","par heure",,-73.612112,45.540749
"CEA-13354","3062 | BSR | RPP | 7065 St-Andre","7065 St-Andre Montréal QC H2S 2L3","Montréal","QC","Niveau 2","par heure",,-73.612112,45.540749
"CEA-13487","3063 | BSR | RPP | 6501 De Normanville","6501 De Normanville Montréal QC H2S 2B8","Montréal","QC","Niveau 2","par heure","sur rue",-73.60053,45.539479
"CEA-13429","3063 | BSR | RPP | 6501 De Normanville","6501 De Normanville Montréal QC H2S 2B8","Montréal","QC","Niveau 2","par heure",,-73.60053,45.539479
"CEA-13474","3064 | BSR | RPP | 6957 Chambord","6957 Chambord Montréal QC H2E 1W5","Montréal","QC","Niveau 2","par heure","sur rue",-73.606844,45.543271
"CEA-14604","4051 | BSR | MHM | 3907 De Carignan","3907 Avenue de Carignan Montréal QC H1M 2H3","Montréal","QC","Niveau 2","par heure",,-73.545176,45.580221
"CEA-14515","4052 | BSR | MHM | 5430 Rue de Contrecoeur","5430 Rue de Contrecoeur Montréal QC H1K 0E7","Montréal","QC","Niveau 2","par heure",,-73.534597,45.613552
"CEA-14580","4052 | BSR | MHM | 5430 Rue de Contrecoeur","5430 Rue de Contrecoeur Montréal QC H1K 0E7","Montréal","QC","Niveau 2","par heure",,-73.534597,45.613552
"CEA-14614","4052 | BSR | MHM | 5430 Rue de Contrecoeur","5430 Rue de Contrecoeur Montréal QC H1K 0E7","Montréal","QC","Niveau 2","par heure",,-73.534597,45.613552
"CEA-14516","4052 | BSR | MHM | 5430 Rue de Contrecoeur","5430 Rue de Contrecoeur Montréal QC H1K 0E7","Montréal","QC","Niveau 2","par heure",,-73.534597,45.613552
"CEA-15304","4053 | BSR | MHM | 1930 Ville-Marie","1930 Rue de Ville-Marie Montréal QC H1V 3K3","Montréal","QC","Niveau 2","par heure",,-73.534763,45.55977
"CEA-14899","4053 | BSR | MHM | 1930 Ville-Marie","1930 Rue de Ville-Marie Montréal QC H1V 3K3","Montréal","QC","Niveau 2","par heure",,-73.534763,45.55977
"CEA-14931","4053 | BSR | MHM | 1930 Ville-Marie","1930 Rue de Ville-Marie Montréal QC H1V 3K3","Montréal","QC","Niveau 2","par heure",,-73.534763,45.55977
"CEA-15302","4053 | BSR | MHM | 1930 Ville-Marie","1930 Rue de Ville-Marie Montréal QC H1V 3K3","Montréal","QC","Niveau 2","par heure",,-73.534763,45.55977
"CEA-14610","4055-1 | 2666 rue Théodore","2666 Rue Théodore Montréal QC H1V 3C6","Montréal","QC","Niveau 2","par heure",,-73.546144,45.560822
"CEA-14612","4055-1 | 2666 rue Théodore","2666 Rue Théodore Montréal QC H1V 3C6","Montréal","QC","Niveau 2","par heure",,-73.546144,45.560822
"CEA-15328","4066 | BSR | MHM | 2660 Bennett","2660 Avenue Bennett Montréal QC H1V 3S4","Montréal","QC","Niveau 2","par heure",,-73.548207,45.558054
"CEA-15333","4066 | BSR | MHM | 2660 Bennett","2660 Avenue Bennett Montréal QC H1V 3S4","Montréal","QC","Niveau 2","par heure",,-73.548207,45.558054
"CEA-15344","4069 | BSR | MHM | 2335 Bennett","2335 Avenue Bennett Montréal QC H1V 2T6","Montréal","QC","Niveau 2","par heure",,-73.543684,45.55676
"CEA-15318","4069 | BSR | MHM | 2335 Bennett","2335 Avenue Bennett Montréal QC H1V 2T6","Montréal","QC","Niveau 2","par heure",,-73.543684,45.55676
"CEA-15378","4071 | BSR | MHM | 2035 Bennett","2035 Avenue Bennett Montréal QC H1V 2T2","Montréal","QC","Niveau 2","par heure",,-73.538646,45.555139
"CEA-15379","4071 | BSR | MHM | 2035 Bennett","2035 Avenue Bennett Montréal QC H1V 2T2","Montréal","QC","Niveau 2","par heure",,-73.538646,45.555139
